model,dataset,testsize,metric_set,metric,value
"Lasso(alpha=0.075, random_state=42)",dataset_8,0.3,Non-CV,RMSLE_Score,-0.07157277896686087
"Lasso(alpha=0.075, random_state=42)",dataset_8,0.3,10 Fold-CV,Mean_Score,0.12707324938243916
"Lasso(alpha=0.075, random_state=42)",dataset_8,0.3,10 Fold-CV,Min_Score,0.12229065976256415
"Lasso(alpha=0.075, random_state=42)",dataset_8,0.3,10 Fold-CV,Max_Score,0.12939408776222028
"Lasso(alpha=0.075, random_state=42)",dataset_8,0.3,10 Fold-CV,cv_scores,[0.12939409 0.12878475 0.12229066 0.12629028 0.12860647]
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,Non-CV,R2_Score,0.8039480409605597
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,Non-CV,MSE_Score,0.03711924540611599
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,Non-CV,MAE_Score,0.16238855199927524
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,Non-CV,RMSE_Score,0.19266355495037454
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,Non-CV,RMSLE_Score,-1.646809849884897
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,10 Fold-CV,Mean_Score,0.8038625262418162
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,10 Fold-CV,Min_Score,0.7999692688455684
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,10 Fold-CV,Max_Score,0.8067922599489233
"Lasso(alpha=0.075, random_state=42)",dataset_9,0.3,10 Fold-CV,cv_scores,[0.80610051 0.79996927 0.80679226 0.80456549 0.80188511]
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.075, random_state=42)",dataset_10,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.075, random_state=42)",dataset_11,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,Non-CV,R2_Score,0.9858486624278965
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,Non-CV,MSE_Score,0.01410196138441224
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,Non-CV,MAE_Score,0.09307020872400447
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,Non-CV,RMSE_Score,0.11875167950143796
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,Non-CV,RMSLE_Score,-2.130720692997396
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,10 Fold-CV,Mean_Score,0.9859153026337566
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,10 Fold-CV,Min_Score,0.9856449838072217
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,10 Fold-CV,Max_Score,0.9860852298963408
"Lasso(alpha=0.075, random_state=42)",dataset_12,0.3,10 Fold-CV,cv_scores,[0.98606088 0.98564498 0.98608523 0.98583707 0.98594835]
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,Non-CV,R2_Score,0.9748429373816434
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,Non-CV,MSE_Score,0.02506928576763299
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,Non-CV,MAE_Score,0.12409138294304035
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,Non-CV,RMSE_Score,0.15833283224787267
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,Non-CV,RMSLE_Score,-1.8430559283708912
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,10 Fold-CV,Mean_Score,0.9749607653998582
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,10 Fold-CV,Min_Score,0.9744811313454391
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,10 Fold-CV,Max_Score,0.9752627199300937
"Lasso(alpha=0.1, random_state=42)",dataset_1,0.3,10 Fold-CV,cv_scores,[0.97521944 0.97448113 0.97526272 0.97482192 0.97501862]
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,Non-CV,R2_Score,0.9748430307457865
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,Non-CV,MSE_Score,0.02506919272925169
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,Non-CV,MAE_Score,0.12409114551516398
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,Non-CV,RMSE_Score,0.15833253844125564
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,Non-CV,RMSLE_Score,-1.8430577839992246
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,10 Fold-CV,Mean_Score,0.974960933270612
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,10 Fold-CV,Min_Score,0.974481229528851
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,10 Fold-CV,Max_Score,0.9752628138578734
"Lasso(alpha=0.1, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[0.97521954 0.97448123 0.97526281 0.97482202 0.97501906]
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,0.6808633892957501
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,0.06042331955695502
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.2117764705341578
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.2458115529362992
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-1.4031900815865501
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,0.6802914508289531
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,0.6780358940339215
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,0.6830957946751713
"Lasso(alpha=0.1, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,[0.68147066 0.67803589 0.68309579 0.68069602 0.67815889]
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,0.10516680280651125
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.8917109868955626
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.7273061132532364
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.9443044990338458
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.05730660231289302
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,0.1035980602398943
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,0.10059880529448118
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,0.10523554452085526
"Lasso(alpha=0.1, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,[0.10523554 0.1046755  0.10059881 0.10325232 0.10422813]
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,0.6808633892957501
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,0.06042331955695502
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.2117764705341578
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,Non-CV,RMSE_Score,0.2458115529362992
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,Non-CV,RMSLE_Score,-1.4031900815865501
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,10 Fold-CV,Mean_Score,0.6802914508289531
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,10 Fold-CV,Min_Score,0.6780358940339215
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,10 Fold-CV,Max_Score,0.6830957946751713
"Lasso(alpha=0.1, random_state=42)",dataset_5,0.3,10 Fold-CV,cv_scores,[0.68147066 0.67803589 0.68309579 0.68069602 0.67815889]
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.1, random_state=42)",dataset_6,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.1, random_state=42)",dataset_7,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,Non-CV,R2_Score,0.10516680280651125
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,Non-CV,MSE_Score,0.8917109868955626
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,Non-CV,MAE_Score,0.7273061132532364
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,Non-CV,RMSE_Score,0.9443044990338458
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,Non-CV,RMSLE_Score,-0.05730660231289302
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,10 Fold-CV,Mean_Score,0.1035980602398943
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,10 Fold-CV,Min_Score,0.10059880529448118
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,10 Fold-CV,Max_Score,0.10523554452085526
"Lasso(alpha=0.1, random_state=42)",dataset_8,0.3,10 Fold-CV,cv_scores,[0.10523554 0.1046755  0.10059881 0.10325232 0.10422813]
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,Non-CV,R2_Score,0.6808633892957501
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,Non-CV,MSE_Score,0.06042331955695502
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,Non-CV,MAE_Score,0.2117764705341578
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,Non-CV,RMSE_Score,0.2458115529362992
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,Non-CV,RMSLE_Score,-1.4031900815865501
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,10 Fold-CV,Mean_Score,0.6802914508289531
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,10 Fold-CV,Min_Score,0.6780358940339215
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,10 Fold-CV,Max_Score,0.6830957946751713
"Lasso(alpha=0.1, random_state=42)",dataset_9,0.3,10 Fold-CV,cv_scores,[0.68147066 0.67803589 0.68309579 0.68069602 0.67815889]
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.1, random_state=42)",dataset_10,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.1, random_state=42)",dataset_11,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,Non-CV,R2_Score,0.9748429373816434
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,Non-CV,MSE_Score,0.02506928576763299
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,Non-CV,MAE_Score,0.12409138294304035
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,Non-CV,RMSE_Score,0.15833283224787267
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,Non-CV,RMSLE_Score,-1.8430559283708912
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,10 Fold-CV,Mean_Score,0.9749607653998582
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,10 Fold-CV,Min_Score,0.9744811313454391
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,10 Fold-CV,Max_Score,0.9752627199300937
"Lasso(alpha=0.1, random_state=42)",dataset_12,0.3,10 Fold-CV,cv_scores,[0.97521944 0.97448113 0.97526272 0.97482192 0.97501862]
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,Non-CV,R2_Score,0.6251808644046167
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,Non-CV,MSE_Score,0.37351133413172943
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,Non-CV,MAE_Score,0.4750551160961507
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,Non-CV,RMSE_Score,0.61115573639763
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,Non-CV,RMSLE_Score,-0.49240346456773615
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,10 Fold-CV,Mean_Score,0.6248955963742364
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,10 Fold-CV,Min_Score,0.6236631585533353
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,10 Fold-CV,Max_Score,0.6269951194591719
"Lasso(alpha=0.5, random_state=42)",dataset_1,0.3,10 Fold-CV,cv_scores,[0.62699512 0.62366316 0.62516449 0.62439708 0.62425813]
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,Non-CV,R2_Score,0.6251808644046167
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,Non-CV,MSE_Score,0.37351133413172943
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,Non-CV,MAE_Score,0.4750551160961507
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,Non-CV,RMSE_Score,0.61115573639763
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,Non-CV,RMSLE_Score,-0.49240346456773615
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,10 Fold-CV,Mean_Score,0.6248955963742364
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,10 Fold-CV,Min_Score,0.6236631585533353
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,10 Fold-CV,Max_Score,0.6269951194591719
"Lasso(alpha=0.5, random_state=42)",dataset_2,0.3,10 Fold-CV,cv_scores,[0.62699512 0.62366316 0.62516449 0.62439708 0.62425813]
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.5, random_state=42)",dataset_3,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.5, random_state=42)",dataset_4,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,10 Fold-CV,Min_Score,-9.502089317470208e-05
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,10 Fold-CV,Max_Score,-2.040836034389315e-06
"Lasso(alpha=0.5, random_state=42)",dataset_5,0.3,10 Fold-CV,cv_scores,"[-2.99092997e-05 -4.75389957e-05 -9.50208932e-05 -2.04083603e-06
 -9.26549085e-05]"
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.5, random_state=42)",dataset_6,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.5, random_state=42)",dataset_7,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,Non-CV,R2_Score,-8.700269213957057e-06
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,Non-CV,MSE_Score,0.9965195165064874
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,Non-CV,MAE_Score,0.7726575810768445
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,Non-CV,RMSE_Score,0.9982582413917189
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,Non-CV,RMSLE_Score,-0.00174327723344766
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,10 Fold-CV,Mean_Score,-8.85108198235951e-05
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,10 Fold-CV,Min_Score,-0.00018690530760956392
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,10 Fold-CV,Max_Score,-8.354219011463826e-06
"Lasso(alpha=0.5, random_state=42)",dataset_8,0.3,10 Fold-CV,cv_scores,"[-8.35421901e-06 -2.18520968e-05 -1.75565895e-04 -4.98765809e-05
 -1.86905308e-04]"
"Lasso(alpha=0.5, random_state=42)",dataset_9,0.3,Non-CV,R2_Score,-1.710438083968313e-05
"Lasso(alpha=0.5, random_state=42)",dataset_9,0.3,Non-CV,MSE_Score,0.18933695174327944
"Lasso(alpha=0.5, random_state=42)",dataset_9,0.3,Non-CV,MAE_Score,0.3795539115453168
"Lasso(alpha=0.5, random_state=42)",dataset_9,0.3,Non-CV,RMSE_Score,0.43512866113746107
"Lasso(alpha=0.5, random_state=42)",dataset_9,0.3,Non-CV,RMSLE_Score,-0.8321135188957882
"Lasso(alpha=0.5, random_state=42)",dataset_9,0.3,10 Fold-CV,Mean_Score,-5.343298662272566e-05
